JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
L,24300,3600
L,47000,4700
P,51200,1240
P,,47855.5
P,51100,1400
L,68000,4800
L,51000,1200
P,,84286.65
P,54200,1000
L,53100,85000
L,,180
P,68000,1000
L,43500,242
L,,594
P,51000,500
P,43650,1000
P,,910
L,53300,1000
P,51000,3300
,25150,90
L,63000,386.4
P,87008,780
P,50634,171
L,43300,600
P,56000,280
L,50480,700
L,77000,406.37
L,50400,463
P,57100,1000
P,,5
L,43300,7064.73
P,53100,3340
L,70450,5052.5
P,62300,440
P,62250,228
,14400,7.2
P,47301,4317
P,18300,943
L,56000,1000
P,31400,4600
P,,1200
L,47180,3800
L,51100,7
L,54200,420
P,43000,730
L,54200,5570.8
L,,3850
P,43100,240
L,47810,6200
L,55000,126
L,46200,3250
L,54200,90
P,43500,420
L,,516
P,57100,400
P,50088,7855.6
P,59200,240
P,51100,838.15
P,43300,1382
P,68100,360
L,47180,14098.65
P,48000,286
,47500,2197
L,23100,18
P,50470,273.6
P,53100,2583
P,47100,4066.95
P,56000,910
L,43000,14041.15
L,47100,2522
P,68000,1980
P,47150,840
L,50672,1525
L,71400,440
L,13200,234
P,62502,600
P,40200,300
P,68100,1200
L,54000,90
L,54200,200
L,62250,408
L,43000,3600
L,43000,900
L,52100,2053
L,68100,988
P,68100,1550
L,68000,1800
P,84900,1820
P,51100,12000
P,51200,1599.9
P,,600
L,62250,1026
L,46000,2100
P,58100,10
P,51200,330
L,68100,160
P,53000,1200
P,43000,2395
P,54200,753.45
P,43900,3922.44
L,43500,2400
P,20050,50
L,55100,360
P,,600
L,,240
P,68100,700
P,43200,240
L,62300,15000
P,53100,600
L,47301,50000
L,54000,46284
L,60000,10000
P,,300
L,43200,390
L,54200,1000
L,57000,3000
L,58200,12000
L,,600
L,48050,5400
P,43200,6096
P,47100,9271.8
L,68100,400
L,50490,79445
P,48050,1440
P,62300,4500
P,,165
L,68100,120
L,45300,1650
L,59100,900
L,43650,5000
P,53100,490
L,60000,500
L,43650,241
L,62150,5200
L,47100,6300
L,57100,526
L,58100,9475.85
L,43300,3000
P,56000,360
P,43900,500
P,56000,1842
P,54200,760
L,48000,1188
P,,260
P,,4500
P,51000,2350
P,52200,5000
P,55100,980
L,68000,300
L,53100,5950
L,87000,200
L,46000,2280
L,60000,3120
P,68000,1000
L,47301,3800
L,41050,1400
P,,234
P,68100,234
L,72200,600
P,47830,250
L,47300,3811.69
L,53100,6400
L,53100,14
L,48020,25
P,57100,2036
P,40000,8364
L,68100,1345
L,43200,390
L,43650,4002
P,40000,900
P,60000,200
L,43650,4560
P,68100,13000
L,71800,1000
P,42300,1885
L,48000,550
L,43650,6000
P,47830,120
P,,2220
P,53000,360
P,,12235.2
L,43000,840
L,70300,1200
P,43200,50
P,47620,2450
P,,325
P,47100,3000
L,81800,470
P,43000,200
P,54200,350
P,53300,1000
P,52200,3271
P,84900,520
P,71200,840
L,53300,1150
P,46000,10000
P,68000,320
P,62150,2800
L,56100,60
P,47000,1773
L,47810,6000
P,52100,2000
L,54200,1500
L,57000,832.4
L,40200,130
L,52100,1025
L,51000,4320
L,43650,5200
P,52100,1000
L,58100,4590
L,,108
L,48020,217
L,68100,3000
L,51100,450
P,56000,541
L,53100,1200
L,55100,4188
P,68000,410
P,50100,200
P,68000,12000
P,54000,60000
P,62250,1700
L,47830,20248
P,8600,120
L,62250,3360
P,53100,1000
P,62150,9760
P,56000,1471
L,43800,100
P,59200,270
P,54200,700
L,,60
P,52100,37350.58
P,62250,1714
L,51000,3536
P,,1950
P,40000,2830
L,47830,1133
P,54200,6940
P,47000,819
P,55100,400
L,40460,2000
P,43000,1080
P,62250,921
,,70
P,60000,1915
P,62250,1560
P,68000,575
P,54200,13000
P,,400
P,68000,21689.2
P,55000,4100
L,68100,1000
P,,240
P,50490,16500
L,43000,706
P,47810,5000
P,43200,6000
P,68100,480
L,59200,3250
P,43200,29595.24
P,70400,4800
L,68000,20668.8
P,53300,1404
P,43000,806
P,,600
P,43000,2400
P,70300,1000
P,53100,1710.6
L,62300,2100
P,43200,240
L,55100,1090
P,47100,6786
P,53300,1200
P,43300,1100
P,43000,300
P,52200,5450
L,,625.32
P,43000,700
L,46000,120
P,68100,303
P,47000,264
L,,90
L,71450,2600
P,68000,1200
P,,975
P,,540
P,68000,1920
P,43650,1574.9
L,,7700
P,68100,1360
P,47000,6000
L,42000,110
L,46400,6860
L,51000,650
P,53300,7000
P,42700,4500
P,47600,3000
P,51000,3668
P,50300,1200
P,56100,2500
P,57100,600
P,47301,1300
L,43000,19845
P,68000,3500
L,,6720.55
P,57100,120
P,68100,910
P,43000,3600
L,,520
L,53100,480
P,56100,54
P,52200,1100
P,68000,100
P,87000,1800
P,56000,912
P,55300,800
L,62250,120
P,87018,834
L,57100,1200
P,50490,1000
P,,1691
L,,2148.9
P,53300,582.8
L,53200,593.75
P,54200,31
L,68100,61450.95
L,56000,660
P,54200,180
P,57100,500
P,,240
P,55100,1842
L,47500,620
P,54200,9530.64
,62000,993.56
P,43500,900
P,60000,3000
L,47000,2800
L,,308
L,43500,2000
P,,247
P,43000,1200
P,53300,500
L,,540
L,50460,1500
L,58100,12000
P,42000,3000
L,,493
L,48010,780
L,53100,6000
P,54200,984
L,54200,20411
P,43900,2920
L,,205.2
L,43100,200
P,53100,4000
P,43000,72.5
L,43000,2000
L,60000,285800
L,53000,300
P,68000,1330
P,28000,105
L,57100,50
P,,715
P,62250,60
L,40150,1056
L,57000,8911
P,,1565
P,47300,25000
L,40150,408
L,62250,770
L,56100,1500
P,52100,1000
P,68000,1000
L,54200,4200
P,62300,1620
P,56000,1300.8
P,60000,400
L,40470,30500
L,55100,120
P,68000,3000
P,47500,5000
P,55100,880
P,43200,4080
P,54200,946.8
P,54200,4000
L,62250,50
P,68000,3000
P,53100,78439.8
L,24300,20
L,40400,13070
P,47100,1500
P,68100,1200
P,62250,2080
L,56000,1170
L,43100,1116
L,43000,6580
L,87000,2750
L,43900,2720
P,53000,35
P,59100,4900
P,46150,1345
L,,1200
L,43000,5473.32
L,43000,2836.12
P,,260
L,47100,13980
P,68000,2000
L,48050,5400
L,48300,36472.2
L,43500,700
L,47600,15600
L,68100,350
P,24000,110
L,47810,88926.15
P,54200,6862
L,53300,22200
L,,130
P,43300,8775.31
P,43650,1650
L,,770
P,53100,600
L,71800,840
L,47000,840
P,48000,552
P,,360
P,60000,920
L,54200,100
P,53300,1354
L,71800,600
P,68000,585
L,,1820
P,59200,364
P,50490,70000
P,54200,384
L,53100,1809
L,57000,180
L,,60
L,50480,1500
L,48050,3000
P,8300,540
P,55100,769.68
P,87008,100
P,,522
L,68100,500
L,68100,500
P,43200,10200
P,,20
L,,90
L,40000,24200
P,53300,2000
L,68000,1885
L,68000,5185
P,59200,54
L,43000,3200
P,68100,200
P,43300,40
L,57000,660.38
L,68000,5000
L,40400,7350
L,,940
L,68100,1596
P,53100,4200
L,43200,300
P,,726
P,54200,2750
L,43000,2000
P,52000,2000
L,81300,3500
L,68100,240
P,,120
L,56000,9649.01
L,53000,1000
L,54200,2000
L,68100,3400
L,60000,1263
P,43300,260
L,53100,510
L,53300,660
P,54000,13921
L,55100,1238
P,47600,4650
P,62200,613.6
L,47000,1460
L,68100,400
L,77100,90
L,,638
P,68100,13949
,,539
,,1657
L,11900,90
P,68100,2000
L,47600,240
L,53300,9500
P,40100,7476
P,48300,2000
P,53300,2615.88
P,53300,600
L,47610,3600
L,54200,348
P,59100,1000
P,62250,1000
L,87008,1454
L,,555
L,75460,3600
L,,50
P,,260
P,32040,350
P,59200,1280
L,47600,390
L,55100,483
P,43300,816
P,87009,1800
P,68000,3577.5
L,43900,6000
L,47810,500
L,68000,550
P,68000,18000
P,43000,1312
L,47100,3500
P,,12000
,53000,2534
P,68000,7150
L,53100,1100
L,47000,120
L,42200,428
L,47500,4400
P,43000,20280
L,47600,2700
P,47800,696
L,43650,400
P,,600
L,,416
L,47810,7150
L,,1374
P,53300,600
L,,3150
P,56000,3600
L,,200
,,3600
P,47810,396
P,42700,1200
P,59000,480
L,43300,6020
P,43200,1400
L,59200,1300
L,53300,17000
L,43200,870
L,40150,28282
P,53300,2950
P,48300,2400
P,51000,910
P,71050,1200
P,43200,1650
P,43000,1200
P,44300,1650
L,42000,332
P,52000,500
P,52200,65458.91
P,43000,14643.8
P,62250,1780
L,68000,1250
P,48000,130
L,57000,15996
L,68100,6838
P,53300,1622
P,51200,240
L,54200,2400
P,43300,6000
L,68000,1200
P,56000,16300
L,43300,390
L,21060,18000
L,43200,1320
L,21200,600
P,43000,360
L,48300,1350
L,43300,960
L,68100,440
P,52000,600
P,57000,735
P,68100,360
P,54200,2900
L,54200,2400
P,,600
P,,1300
P,50300,1500
P,68000,648
P,,4788.16
P,47100,1100
P,54200,1200
P,43300,6074.22
L,51000,752
P,,650
P,68000,120
P,50603,1370
P,,80
P,56100,352
P,48000,12719.7
P,56000,1200
L,40150,18900
L,40000,585
L,43100,3500
P,43000,450
P,68000,360
P,,110
L,42200,3000
P,,240
P,48020,1440
L,43200,11548.25
L,62300,480
P,40000,1800
L,,4800
L,,1847
P,47500,1800
L,62250,550
P,40000,16100
L,68100,120
L,43200,1235
P,47000,360
L,54200,8850
P,47100,2400
P,47810,11180
P,47810,2450
L,59200,650
P,47000,9100
P,43000,20350
L,68100,8400
P,43200,360
P,53300,1000
L,53100,5200
L,54200,4600
L,40150,600
L,48000,30000
P,52100,18000
L,53100,515
L,71450,4920
L,,3277.85
P,40000,11975
P,68000,220
L,68000,1200
P,68000,2149.1
P,51100,2100
P,68100,12000
P,43200,3325
P,40150,10692.05
P,52100,410
L,43700,3200
P,47650,740.9
P,43800,5600
P,56000,600
L,56100,1110
L,55100,500
P,47810,1000
L,43200,358.02
L,48010,1200
L,,5450
L,48020,1416
L,43000,4500
P,62150,12438
P,60000,2626
L,68100,10738.45
P,,2600
P,47650,8400
L,47810,7500
L,47500,33259.2
P,47000,6309.54
L,57000,2520
P,40160,400
,43000,390
L,43650,3860
P,59200,650
L,68000,852
P,54200,548.4
L,50300,40
P,73440,2000
L,52200,24128
P,53000,500
L,13050,55181.9
P,53300,200
P,54200,520
L,43000,3000
P,47630,1100
P,53300,500
L,47000,2210
L,43000,2600
L,47400,6042
L,42500,5426.4
P,41050,2400
P,,360
L,43650,25224.05
P,54200,1600
P,68100,260
P,47100,635
L,57000,2880
P,43200,7420
L,43650,2500
L,47650,30047.25
L,43500,1100
L,43200,5140
P,62150,13411
L,,3600
L,54200,96
L,59200,400
P,43300,480
P,53100,1000
P,84100,312
L,41200,1200
P,47100,1223.78
P,43000,12000
L,40150,13340
L,68000,1800
P,51200,300
L,43000,48000
L,43000,960
L,53200,630
P,68100,200
P,54200,1140
L,,1560
L,,50083.13
L,54200,39274.95
P,47000,360
P,50480,15000
L,47100,5200
P,40150,360
P,,3950
P,51200,2980
L,48020,5877.76
L,47000,8500
L,43000,27500
P,48000,1000
P,55100,1200
P,43300,1440
L,43000,240
P,59200,390
L,60000,4400
P,47100,6000
P,56000,50
P,68100,3572
L,51000,2500
P,51000,450
P,68000,6000
P,15150,4875.05
L,60000,2600
P,47100,9150
L,47300,35573.2
P,68100,700
L,,2170
P,47301,1500
P,55100,1197.2
P,54200,1820
L,71050,810
L,54200,3612
L,51000,1200
P,41000,1140
L,,9963.7
L,60000,3000
,,240
L,50300,2002
P,53100,3640
P,59200,800
L,22010,330
P,43000,600
L,48020,1950
P,54200,1210
L,43650,840
P,43700,6141
P,40470,6960
L,54200,4000
L,47600,1500
L,52200,4368
P,13200,240
L,48300,2900
L,87009,4500
P,40150,6000
P,53000,7000
,,465
L,43500,4560
P,47000,4125.35
L,59200,3600
P,52200,306
L,43800,1300
P,55100,300
L,57000,900
P,,1100
L,68100,2860
P,54200,2860
L,40470,1320
P,52200,26400
P,57000,1200
L,51200,1800
P,68100,940
P,68000,2600
P,40150,3000
P,47610,910
L,,6000
L,56000,3579
P,68000,162
L,70450,1102.7
P,56000,2768
P,62300,602
P,54200,520
P,53100,240
P,68100,1200
P,68000,3214.3
L,68000,74800
P,56000,480
P,47300,38688.05
P,43500,4723.8
L,54000,2880
L,53300,9000
L,47100,56745.6
P,58200,560
P,,270
P,50480,8500
P,56000,480
P,56000,1200
P,43700,210
P,51200,1335
L,70450,25300
P,58100,2650
P,43100,390
P,,294
L,87000,600
P,47000,4940
L,,1200
,43650,1240
L,43300,2300
L,50480,10000
L,56000,408
L,41200,1800
L,55100,2000
,,18229.25
P,56000,1500
L,56100,3718
P,48000,3600
L,68100,300
P,,600
L,48050,2400
P,53300,440
,,110
P,47100,600
P,50490,1000
L,62300,6000
L,43000,3941.35
P,43000,276
P,53100,2050.25
L,70300,2400
P,41500,4812.45
L,53100,384
P,26690,45
P,51200,1000
,,4400
L,,7500
L,87000,2500
L,43000,100
P,16200,273
P,68100,420
L,54200,672
P,46150,390
P,47600,4000
P,,960
P,,960
L,68000,10000
L,43300,130.5
P,60000,3021
L,43000,360
P,68000,220
L,,3144
P,57000,600
L,54200,800
P,93050,540
L,68100,3590
P,,480
P,68100,3906.9
P,47100,2760
P,62300,37617.6
L,47820,2850
L,,180
L,47100,1200
L,68100,6225.37
L,24300,564
L,71760,650
L,68100,1560
L,,120
L,,13320.3
L,47301,3000
L,55100,600
L,86000,720
P,43650,2060
P,43650,1300
P,,260
P,48020,6500
L,68100,500
P,43500,65
L,54200,5100
P,40400,1800
L,56100,3300
L,48020,1575
P,40300,360
L,48300,22560.57
P,47810,2400
L,56000,680
L,47810,9600
L,47300,2320
L,68100,810
L,,540
L,53100,10830
,,2300
P,43000,2496
,42300,455
L,47300,3300
P,,602
L,,312
P,15100,240
P,,3000
L,62150,580
P,14300,2600
L,,1300
P,47000,35716.84
L,43300,4440
P,,3720
P,59000,1000
P,17500,1000
L,43000,6671.7
L,80350,1000
P,56100,6250
P,45800,3000
L,43300,600
P,14300,470
P,58100,21.6
L,43100,500
P,47100,650
P,43500,793
L,55000,38017
P,43300,600
L,53200,1650
L,68000,600
P,42700,429
L,84300,90
L,,45
L,,440
L,68100,12251.25
P,43300,5950
L,46050,88000
P,,300
L,40000,14699.05
P,43900,700
L,43000,29406
L,,1716
L,47810,1992
L,43200,1040
L,43650,4050
P,47410,1789
P,68000,409
L,,1856
P,68000,35500
P,43000,2400
L,43300,1400
P,50300,600
L,54200,975
P,43900,960
L,8000,160
L,57000,90
L,43200,1000
P,48300,5200
,47100,500
P,47180,6400
P,68100,1200
P,57100,1560
L,54200,900
L,70450,2142.5
P,48000,600
P,43200,4000
L,47810,24123
L,50300,630
P,31350,276
P,47810,1775
L,51000,300
P,54000,288
L,,90
L,47301,1760
L,68100,2884
P,40150,10250
P,56000,1540
P,43100,980
P,68000,1800
P,56000,3800
P,21300,350
P,40000,19500
P,71500,130
P,70300,2000
L,68000,13000
L,21400,9348.7
L,68000,767.61
P,87008,2000
L,57000,820
P,48300,300
L,51000,650
L,56000,240
P,47100,1200
L,71450,826
P,47830,950
L,8000,621
L,57100,60
L,,387
L,,71373.35
P,87013,48
L,68100,2160
L,68000,1200
L,47410,24500
P,68000,242
P,43000,561
L,43650,1205
L,55100,3765
P,,18802.95
L,,54
P,62300,500
P,,240
L,55100,870
L,,120
L,57000,1584
P,63000,1428.12
P,54200,180
P,54200,540
L,47120,4780
L,53100,28067.2
L,55100,14860.24
L,47830,3300
L,,30528
P,62250,169
P,51100,990
L,47301,7425
P,54200,2925
P,68100,7280
P,,3010
L,43000,1200
P,70100,600
P,47400,962
L,53300,11000
L,59200,130
L,68000,546
L,43200,970.1
L,54200,12065
L,81000,1445
L,55100,360
P,57100,260
P,54200,180
P,43300,19882.39
P,,4550
P,48020,2400
P,47810,4109
P,48000,2470
L,46150,2400
P,60000,32400
P,46150,4050
P,68000,1033.2
P,48000,585
P,,3900
L,,390
L,54000,500
P,54200,600
L,,1700
L,48000,130
P,,1042
L,68100,360
P,21820,2550
L,43650,1800
L,54200,745
P,40170,700
L,43000,5200
P,68000,1021.8
L,53100,15000
P,50470,854
P,,100
L,,770
L,57000,16650
L,68000,73194
P,62150,3550
P,,600
P,47000,455
L,,270
P,43000,980
P,43000,494
L,55100,33
P,56000,352
P,,480
P,40000,17825.78
P,47130,720
L,57100,504
P,43300,300
,50350,1850
P,40100,1200
P,50100,1481
P,62250,10
P,43200,429
P,,1969.3
P,53300,6500
P,,4000
P,68100,5000
P,47100,17665.7
P,55100,301
L,57100,250
P,62250,540
P,51200,430
L,68000,372
L,40170,3300
P,47100,850
L,,1560
P,53100,600
L,50460,419.5
P,86000,2600
,68100,4000
P,68100,1500
L,56000,13900
L,68000,3000
P,51200,3800
P,,70
P,,276
P,40150,2150
L,68100,420
L,53300,250
L,40150,456
L,57000,570
L,70450,372
L,68100,12400
P,51000,221
L,40150,260
P,50470,600
P,47000,5400
P,43800,1200
P,87012,2000
P,62300,30
P,40150,600
P,43000,1760
,,140
P,62150,800
P,47650,1990
P,53200,390
P,47610,3906.25
P,55100,1200
L,59100,2500
P,56100,1320
L,34000,3000
P,68000,500
L,43800,960
P,68100,1200
L,50480,4000
P,50490,2600
P,68100,1000
L,,560
L,,12000
L,32020,90
L,47810,162
P,53300,120
P,43200,1300
P,47130,260
P,68100,4160
P,43650,13511.54
L,56000,63
P,59200,1100
P,60000,600
P,87000,735
P,53300,600
L,56000,465.6
L,51000,420
L,50470,130
L,43900,1320
L,68100,1100
L,32040,675
L,,90
L,53200,1265
L,,35.4
P,43300,600
P,50420,5594.26
P,56000,1008
L,9100,45
P,43650,500
P,56100,3438.36
P,43000,701
L,47000,3300
L,17040,240
L,25150,550
P,68000,1320
P,42300,1541.04
L,57000,559
L,,1026
L,,360
P,53300,2450
P,53100,4252
L,68000,3000
L,,90
P,58100,1188
L,68100,1500
P,58100,1440
L,54200,117
P,5350,65
L,43300,1002
P,68100,1760
L,71800,1100
P,53100,12000
L,43200,600
L,46000,360
P,,50
L,,90
L,55000,252
P,68000,470
P,53300,20
P,56100,755
P,60000,1416
L,6300,40
P,43000,600
P,,4200
L,46000,1950
L,,1200
P,,600
P,43200,720
L,,1078
L,54200,603
L,76400,2400
L,53300,200
L,47000,1540
P,82000,60
P,47600,2364
P,,5856
L,,600
L,43650,650
P,54200,214.2
L,53300,3040
P,,516
P,68100,130
L,96000,78
P,50300,6350
P,68000,360
L,43000,600
P,43900,360
L,,180
P,68100,580
P,,600
P,53100,5520
L,34850,45
L,57100,1015
L,51100,500
P,54400,1100
P,,110
P,43200,360
P,41100,1039.9
L,68000,5200
L,59200,455
L,52000,360
P,68100,260
L,,600
L,41200,4534
L,57000,279.72
P,68000,420
L,44300,558
L,50400,950
L,23000,4950
P,,1200
L,16450,308
L,56000,7
L,,45000
L,43000,800
P,40160,4308
P,56000,6700
P,57000,13000
P,51000,270
L,62300,2000
P,46350,6000
P,47301,660
L,53100,720
P,,210
L,51100,2550
P,55100,5200
L,53300,10415
L,43000,750
L,47400,750
L,40820,240
P,,8566.79
P,47810,528
P,43650,1578.63
P,62250,140
L,56000,240
P,47100,480
P,50600,1120
L,43000,1040
P,81700,735
L,,23
P,,1080
P,51000,1840
P,43300,2320
P,62250,1940
L,,2930
L,62250,2500
L,53300,360
P,54200,2000
P,68000,2900
L,70450,2376.44
P,51200,420
P,24000,1720
P,58200,540
L,56000,1500
P,59200,456
P,59000,4355.6
P,62250,203
P,53300,1144
L,48000,725
P,43300,1550
P,47000,360
P,68000,2300
L,70300,31200
L,55100,585
P,87007,1320
P,54200,1802
L,54200,3000
P,40000,1350
P,53200,385
P,53300,300
L,53300,14
P,59200,5000
L,68100,200
,,2200
L,47130,4758
P,,300
L,53300,390
L,68100,600
P,43650,1500
L,47300,3600
P,,500
L,68000,635
L,56100,2000
P,58100,240
P,34500,1200
L,,8472
L,62250,600
P,41200,420
P,56000,518
P,68100,90
P,53200,4100
P,43300,480
P,53300,2152.95
L,47130,600
P,47000,2914.35
L,,2350
L,62250,765
P,81110,2810
L,55100,30
P,43000,1593.51
P,30020,110
L,56100,420
P,,468
L,41000,3000
P,,790
L,,1200
P,46750,2600
L,41200,20334.95
P,68000,456
L,68000,2194.5
P,51200,405.1
P,54200,684
L,50603,7500
L,,840
L,55100,132.29
L,,4400
L,,120
P,6400,407
L,42000,110
L,10150,3000
L,62594,1000
L,55100,288
P,59200,1009
L,68000,300
L,43200,897
P,68000,4750.7
L,68100,765
P,56000,2000
P,68100,1173.8
L,40150,800
L,43000,960
P,53000,690
L,68000,7022.6
P,46100,1110
L,,600
L,,11200
P,,120
P,43900,6469
,93712,130
,,1320
L,87000,120
L,71800,1200
P,50450,600
L,68000,600
L,62000,612
P,54200,252
L,,6500
P,51000,2600
P,52000,2400
L,,850
L,,180
L,56000,120
P,54200,27552.63
P,68000,1233
P,43000,2200
L,,612
L,,605
P,45400,825
P,47300,2580
P,56000,140
L,,480
P,54090,216
L,43000,680
L,,2704
P,59200,900
P,43000,216
L,47830,2700
L,40000,600
P,43000,1500
L,,51074.2
P,55100,770
P,,600
P,48000,1668.05
L,51200,240
P,,120
L,,120
P,40000,693
,,281
P,58100,476
P,53300,825
P,52200,720
L,9100,90
P,,1160
P,47600,819
P,,52
P,5200,480
P,56000,651.75
P,50470,384
L,62250,2677.6
L,54000,240
L,,768
P,53100,2176.65
L,11600,1600
L,50400,572
P,70450,689
P,43650,984
P,43100,480
L,40000,600
P,,110
L,40150,100
P,43500,600
L,78300,2740
L,68000,300
L,47810,2106
L,,28
L,43000,1100
L,68100,4500
P,57100,350
L,43200,16500
L,55100,648
L,,330
P,43000,6000
P,40000,13601
P,68100,3000
P,43200,600
P,,168
L,47300,500
L,60000,4885
P,43100,1820
P,48020,957
P,40160,12000
P,53300,300
L,62150,300
P,,4752.95
L,48000,920
L,,1160
L,56100,392
L,43000,8000
P,43100,820
P,57000,650
P,53100,550
L,,2718.6
L,56000,682
L,68100,600
L,50490,10000
L,68100,540
P,45000,12000
P,54200,4841
P,76100,1543.2
L,48000,2000
P,78000,1200
L,43000,1773
P,,1200
L,60000,5652
L,56000,570
P,59200,2849.98
L,,300
,,220
P,68000,1000
L,55200,1200
L,60000,1000
P,43200,650
L,47810,7025
L,68000,18
L,43650,6266.34
L,43500,960
P,54200,6400
P,68000,1000
L,,6600
P,43300,2500
P,53300,909
P,52000,838
P,60000,1050
P,68000,540
P,,240
L,52200,10000
P,31200,400
P,30020,1000
P,40000,6426
P,47820,2050
P,62250,5500
P,54000,2880
P,43200,3575
P,53100,5600
P,47400,46523
P,54200,1600
L,48020,6300
P,68000,440
L,47610,3400
P,60000,25000
P,53100,2000
P,47100,1250
P,60000,3100
P,48000,22404
P,53300,5920.4
P,51600,1000
L,68000,3000
P,59000,10000
P,53100,82574.9
L,68000,6000
P,54000,13000
P,53100,750
L,43000,3600
P,60000,1000
L,68000,29487.35
L,43900,2000
P,53000,350
P,54200,500
P,62000,2500
P,53100,2100
P,68100,500
L,68100,1138
P,47300,700
P,,299
L,43200,2000
L,47000,5200
L,55100,500
L,55100,3600
P,68100,650
L,54200,2500
L,,3200
L,47810,7550
L,51200,1000
L,43000,825
L,43000,2000
L,47000,8000
P,53300,2000
P,46000,400
P,51100,500
L,53000,3330
L,,520
L,58100,235
L,,110000
P,54000,200
L,53100,25800
L,47810,20000
L,56100,481
L,68100,5000
P,59200,1250
L,43000,1700
P,56000,800
L,,5400
L,31000,3300
L,,4260
L,51100,3000
L,68100,300
L,54200,12000
L,54200,500
L,,300
L,56000,390
P,53300,5000
L,47610,910
P,68000,12981.87
P,,720
P,56000,2912
P,,1680
L,48000,2582
P,51000,1000
L,43650,480
L,68100,560
L,47100,4134
P,,1300
L,13100,96
L,47610,16400
L,40000,2472
P,68000,182
P,42800,3600
P,43000,4460
P,,7300
P,68000,910
L,,480
P,68000,1500
L,47100,600
P,68100,500
P,43000,120
L,60000,4000
L,60000,6000
L,53300,1138.1
L,68100,800
P,53300,54
P,58200,4345
P,46100,250
P,68100,3000
L,53300,8651
P,52100,1820.75
P,40000,2400
L,54200,2400
P,56000,2400
,56000,500
P,43000,5000
P,54200,863
L,59200,304
L,53100,800
L,40150,12908
P,53000,1056
P,50490,4500
L,70400,400
P,53300,3228
P,43900,18000
L,62050,19500
P,53100,5000
L,48020,330
P,55100,1200
P,53000,3000
L,53100,200
P,55000,15500
P,11700,6000
P,68100,1700
P,50300,188
L,42450,4900
P,48000,2000
L,40400,3000
L,43000,1500
L,59200,1781
L,48010,1908
L,56100,3150
L,6900,2250
L,53300,280
L,62050,8800
L,53000,990
P,56000,1002
P,50490,20800
L,54200,21300
P,59100,970.8
L,53100,1100
P,47100,1565
L,60000,500
P,68000,390
P,,448.5
L,43900,180
P,55100,4296
L,62300,7476.8
,40460,18000
,47301,2400
P,68000,425.9
P,54200,804
P,,460
P,54200,957
P,68100,12700
L,57000,10800
P,75400,298
L,59200,264
P,68000,860
L,60000,2800
P,40150,27500
P,40160,8500
L,68000,4976
L,57100,330
L,43200,936
L,75460,450
P,52000,400
P,55100,3300
L,57000,8
L,47180,6025
L,20008,390
L,47810,500
P,43300,3250
L,,22000
P,,600
L,68100,1995
L,58100,180
P,,13000
P,62250,1926
L,70300,462
P,47650,2295.15
L,68100,120
P,68000,1300
P,43650,200
L,,45
L,50300,2524.2
L,53300,50
P,40100,320
P,40170,2600
P,43500,2069.3
L,32700,3410
L,,120
L,51200,760
P,,6934.41
L,59200,100
L,87018,1200
P,55100,1022
P,50250,2500
P,87023,400
P,59000,1400
P,60000,350
P,41200,2040
L,,90
L,43200,3872
L,50300,55
L,,3200
L,50604,1400
P,,1225
P,68100,1800
P,56000,518.85
L,68000,7000
,,120
L,68100,460
P,62250,1320
L,48020,3600
L,,1320
P,,1864
L,62250,375
L,70300,600
P,56000,7572.7
L,,180
P,62300,2111
L,15000,450
L,,117
P,87000,539
L,48050,250
L,,63
L,40470,7150
P,43000,3600
,,600
P,54000,2400
L,47000,540
P,56000,5500
L,54200,450
L,68100,1015
P,68100,9600
L,43700,268.58
,68000,396
P,62300,300
P,56000,780
P,68000,936
L,59000,1531
P,68000,510
L,16150,45
P,48000,2400
L,55100,6946
P,71500,120
L,53300,31236.7
P,56100,450
L,,4500
P,47100,1006
P,54200,1116
L,62250,1800
P,40150,1300
P,43300,273
P,51000,216
L,73480,45
L,48050,1200
L,68100,1200
P,43300,2737
P,53100,2116
P,25300,378
P,54200,1000
P,56100,250
L,48000,11840
P,,117
P,60000,525
P,,390
P,43650,420
L,,1200
P,47810,950
L,47130,29781.42
L,54200,880
L,50634,900
L,53300,602
L,71760,2080
L,55100,3300
L,26100,270
P,54200,641.1
L,,220
L,87000,1138
P,43000,1200
L,47130,160
P,,45
L,,8100
P,56100,922
,56100,150
P,53100,1773.72
P,59200,998.2
P,48050,1390
L,54200,840
P,68100,400
P,43000,1180
P,50100,4800
P,,120
L,2600,135
L,,420
L,47100,6000
P,,600
L,50480,16020
L,,45
P,53000,600
L,55100,1500
L,60000,806
L,,36
L,,130
P,68100,1200
P,43000,480
P,68100,700
P,32040,980
P,55000,1000
P,63100,24000
L,,90
L,77300,90
L,51200,591
P,56100,3149
L,54000,730
L,57000,342
L,,45
,,330
P,62025,636
P,68100,80
